time,altitude,velocity,accel_bias,alt (bmp),vert_accel
0.0000711.1042,-0.0008,-0.0000,711.1042,-0.1532
0.0201711.1041,-0.0030,-0.0000,711.1042,-0.1464
0.0403711.1041,-0.0058,-0.0000,711.1042,-0.1334
0.0604711.1046,-0.0083,-0.0000,711.3909,-0.1309
0.0805711.1059,-0.0106,-0.0000,711.3909,-0.1183
0.1007711.1071,-0.0127,-0.0000,711.3418,-0.1117
0.1208711.1080,-0.0148,-0.0000,711.3418,-0.1132
0.1409711.1088,-0.0168,-0.0000,711.3418,-0.1089
0.1610711.1099,-0.0187,-0.0001,711.4177,-0.0999
0.1811711.1110,-0.0205,-0.0001,711.4177,-0.1004
0.2012711.1121,-0.0222,-0.0001,711.4334,-0.0924
0.2213711.1133,-0.0239,-0.0001,711.4334,-0.0894
0.2414711.1144,-0.0255,-0.0001,711.4334,-0.0934
0.2615711.1156,-0.0275,-0.0001,711.4020,-0.0871
0.2817711.1165,-0.0292,-0.0001,711.4020,-0.0967
0.3018711.1174,-0.0308,-0.0001,711.4477,-0.0886
0.3219711.1184,-0.0323,-0.0002,711.4477,-0.0840
0.3420711.1194,-0.0339,-0.0002,711.4477,-0.0941
0.3621711.1205,-0.0355,-0.0002,711.4783,-0.0903
0.3822711.1216,-0.0370,-0.0002,711.4783,-0.0848
0.4023711.1226,-0.0386,-0.0002,711.4470,-0.0942
0.4224711.1234,-0.0402,-0.0002,711.4470,-0.0884
0.4425711.1242,-0.0418,-0.0002,711.4470,-0.0906
0.4626711.1252,-0.0435,-0.0003,711.4926,-0.0992
0.4827711.1261,-0.0451,-0.0003,711.4926,-0.0851
0.5028711.1270,-0.0465,-0.0003,711.4588,-0.0849
0.5229711.1277,-0.0481,-0.0003,711.4588,-0.0935
0.5430711.1284,-0.0496,-0.0003,711.4588,-0.0792
0.5631711.1293,-0.0510,-0.0003,711.5202,-0.0812
0.5832711.1302,-0.0525,-0.0003,711.5202,-0.0942
0.6033711.1312,-0.0540,-0.0004,711.5501,-0.0869
0.6235711.1322,-0.0556,-0.0004,711.5501,-0.0935
0.6436711.1332,-0.0573,-0.0004,711.5501,-0.1079
0.6637711.1342,-0.0591,-0.0004,711.5808,-0.0998
0.6838711.1353,-0.0608,-0.0004,711.5808,-0.1000
0.7039711.1362,-0.0626,-0.0004,711.5651,-0.1092
0.7240711.1371,-0.0643,-0.0005,711.5651,-0.0950
0.7443711.1380,-0.0660,-0.0005,711.5651,-0.0955
0.7644711.1388,-0.0676,-0.0005,711.5651,-0.1003
0.7845711.1396,-0.0692,-0.0005,711.5651,-0.0856
0.8046711.1403,-0.0707,-0.0005,711.5801,-0.0841
0.8247711.1411,-0.0721,-0.0005,711.5801,-0.0978
0.8448711.1419,-0.0737,-0.0006,711.5801,-0.0842
0.8649711.1425,-0.0752,-0.0006,711.5463,-0.0935
